_id,ano,volume,numero,titulo,autores,Citações
68a8e2bc47dbd1f4c33db24a,2016,15,4,A Performance Evaluation of WLAN-Femtocell-LTE beyond the Capacity Crunch. Does Femtocell have to overcome WLAN or can they coexist in HetNets?,"['Silva, K.C.', 'Araújo, Jasmine P. L.', 'Francês, C.R.L.']",3
68a8e2bd47dbd1f4c33db24b,2016,15,4,Use of an Artificial Neural Network-based Metamodel to Reduce the Computational Cost in a Ray-tracing Prediction Model,"['Travessa, Sheila S.', 'Carpes Junior, Walter Pereira']",5
68a8e2bf47dbd1f4c33db24c,2016,15,4,Improvement of Circularly Polarized Slot-Patch Antenna Parameters by Using Electromagnetic Band Gap Structures,"['Hajlaoui, El Amjed', 'Trabelsi, Hichem']",7
68a8e2c147dbd1f4c33db24d,2016,15,4,Performance evaluation of digital TV and LTE systems operating in the 700 MHz band under the effect of mutual interference,"['Okamoto, Danielle', 'mello, luiz alencar reis da silva', 'Almeida, Marta', 'Rodriguez, Carlos']",19
68a8e2c347dbd1f4c33db24e,2016,15,4,Ultra Wide Band Radar Cross Section Reduction of a Perfectly Electric Conductor Sphere by the Application of Multilayer Metamaterial Coatings,"['Oraizi, Homayoon', 'Abdolali, Ali', 'Fallah, Mahmoud']",4
68a8e2c547dbd1f4c33db24f,2016,15,4,Simulating a Multi-Vehicle Traffic Sensing System Based on Radio Tomographic Imaging,"['Wilkens, Jarmo T.', 'silva, jair a. l.', 'garcia, anilton salles']",0
68a8e2ef014393dc41eac7ac,2015,14,1,A Compact Dual-Band Octagonal Slotted Printed Monopole Antenna for WLAN/ WiMAX and UWB Applications,"['Naidu, Praveen V.', 'Kumar, Raj']",34
68a8e2f1014393dc41eac7ad,2015,14,1,Analysis and Design of a GaAs Monolithic Tunable Polyphase Filter in S/C Bands,"['Leggieri, Alberto', 'Passi, Davide', 'Gagliesi, Daniele', 'Di Paolo, Franco']",3
68a8e2f3014393dc41eac7ae,2015,14,1,Long Period Bragg Grating in Coaxial Transmission Lines,"['Stevan Jr, Sergio Luiz', 'Mendes Júnior, José Jair Alves', 'Janzen, Frederich Conrad', 'Oliveira, Murilo Leme', 'Pohl, Alexandre de Almeida Prado']",15
68a8e2f5014393dc41eac7af,2015,14,1,Design and implementation of a Quarter Mode Substrate Integrated Waveguide (QMSIW) cavity filter,"['Alkhoder Jr, Assal', 'Abboud, Fariz']",1
68a8e2f7014393dc41eac7b0,2015,14,1,Etched FBG written in multimode fibers: sensing characteristics and applications in the liquid fuels sector,"['Corotti Jr, Raquel de Paiva', 'Thaler, Juliana', 'Kalinowski, Hypolito José', 'Muller, Marcia', 'Fabris, José Luís', 'Kamikawachi, Ricardo Canute']",20
68a8e2f9014393dc41eac7b1,2015,14,1,Radio-Wave Propagation Model for UHF Band in Different Climatic Conditions with Dyadic Green’s Function,"['Gomes, Cristiane R.', 'silva, diego kasuo nakata da', 'Araújo, Jasmine P. L.', 'Gomes, Herminio S.', 'Cavalcante, Gervásio P. S.']",7
68a8e2fb014393dc41eac7b2,2015,14,1,An improved UWB Patch Antenna Design using Multiple Notches and Finite Ground Plane,"['Padmavathy, A.P', 'Madhan, M.Ganesh']",16
68a8e2fd014393dc41eac7b3,2015,14,1,Semi-analytical formulation for a Unified Time and Frequency Antenna Characterization,"['Gonçalves, Sandro Trindade Mordente', 'rego, cassio goncalves do']",0
68a8e2fe014393dc41eac7b4,2015,14,1,Maximum Power Transfer versus Efficiency in Mid-Range Wireless Power Transfer Systems,"['Abatti, Paulo J.', 'Pichorim, Sérgio F.', 'de Miranda, Caio M.']",33
68a8e300014393dc41eac7b5,2015,14,1,Inversion Method for Obtaining Electrical Parameters for Soil in the Rural Region in Brazil,"['Oliveira, Rômulo A. N.', 'Magno, Fátima N. B.', 'Souza, João F.', 'Cozzolino, Klaus', 'Cavalcante, Gervásio P. S.']",1
68a8e302014393dc41eac7b6,2015,14,1,An efficient method of EM field modification around transmitting stations,"['Lewicki, Fryderyk', 'Scharoch, Pawel']",1
68a8e335a1208bae92b37c80,2015,14,2,Phase Noise Effects on Wideband Mobile Radio Channel Sounding,"['Ferreira, Carlos Eduardo Salles', 'Siqueira, Gláucio Lima', 'Sampaio Neto, Raimundo']",0
68a8e338a1208bae92b37c81,2015,14,2,Design of K-Band Substrate Integrated Waveguide Band-Pass Filter with High Rejection,"['Rhbanou, Ahmed', 'Sabbane, Mohamed', 'Bri, Seddik']",18
68a8e33aa1208bae92b37c82,2015,14,2,Chromatic Dispersion of an Optical Fiber Based on Photonic Quasicrystals with Twelve-Fold Symmetry and its Application as Directional Coupling,"['Guimarães, Ádller de O.', 'Silva, José P.', 'Dantas, Emmanuel R. M.']",5
68a8e33ca1208bae92b37c83,2015,14,2,Design of a Triple Band-notched UWB Planar Monopole Antenna,"['Tomar, Sanjiv', 'Kumar, Ajay']",28
68a8e33da1208bae92b37c84,2015,14,2,Analysis and Comparison of Sensors for Measurements of Partial Discharges in Hydrogenerator Stator Windings,"['Dmitriev, Victor', 'Oliveira, Rodrigo M. S. de', 'Brasil, Fernando S.', 'Vilhena, Paulo R. M. de', 'Modesto, Jonathas F. M.', 'Zampolo, Ronaldo F.']",5
68a8e33fa1208bae92b37c85,2015,14,2,Design of Frequency Selective Band Stop Shield Using Analytical Method,"['Fallah, Mahmoud', 'Ghayekhloo, Alireza', 'Abdolali, Ali']",36
68a8e341a1208bae92b37c86,2015,14,2,Artificial Immune Network Design of Optical Multiplexers/Demultiplexers,"['Silva-Santos, Carlos H.', 'Rodríguez-Esquerre, Vitaly F.', 'Hernández-Figueroa, Hugo E.']",5
68a8e3755a5f18b2df4e30ac,2014,13,1,Wavelength assignment using a hybrid evolutionary computation to reduce cross-phase modulation,"['Miranda, André M. L.', 'Lima, Fabio de O.', 'Rocha, Helder R. de O.', 'vijaykumar, nadamudi', 'Francês, Carlos R. L.', 'segatto, marcelo e. v.', 'Costa, João C. W. A.']",11
68a8e3775a5f18b2df4e30ad,2014,13,1,Study of different shape Electromagnetic Band Gap (EBG) structures for single and dual band applications,"['Kushwaha, Nagendra', 'Kumar, Raj']",62
68a8e3795a5f18b2df4e30ae,2014,13,1,Performance optimization of microstrip antenna array using frequency selective surfaces,"['Almeida Filho, Valdez A.', 'Campos, Antonio Luiz Pereira de Siqueira']",28
68a8e37a5a5f18b2df4e30af,2014,13,1,Dimensions and refractive index estimates of deeply buried optical waveguides in Lithium Fluoride,"['Chiamenti, Ismael', 'Bonfigli, Francesca', 'Montereali, Rosa Maria', 'kalinowski, hypolito jose']",18
68a8e37c5a5f18b2df4e30b0,2014,13,1,Probe-Fed linearly-polarized electrically-equivalent microstrip antennas on FR4 substrates,,11
68a8e37f5a5f18b2df4e30b1,2014,13,1,Characterization of the radiation pattern of antennas via FDTD and time-domain moment expansion,"['ramos, glaucio lopes', 'Rego, Cássio G.']",4
68a8e3805a5f18b2df4e30b2,2014,13,1,Rectangular notch loaded dual band annular ring patch antenna,"['Singh, Prabhakar']",9
68a8e3825a5f18b2df4e30b3,2014,13,1,Channel characterization in the 5.8GHz band in a suburban area,"['Meza, Wilyam D. T.', 'Siqueira, Gláucio Lima', 'matos, leni j. de']",5
68a8e39b0b604400775ef1b7,2014,13,2,Multiband frequency selective surfaces with a modified multifractal cantor geometry,"['Braz, Érico Cadineli', 'Campos, Antonio Luiz Pereira de Siqueira']",11
68a8e39d0b604400775ef1b8,2014,13,2,QoS management in smart grids: a Markovian approach,"['Silva, Marcelino S. da', 'Francês, Carlos R. L.', 'Costa, João C. W. A.', 'cardoso, diego lisboa', 'vijaykumar, nadamudi', 'Carvalho, Solon V. de']",0
68a8e39f0b604400775ef1b9,2014,13,2,Hardware embedded fiber sensor interrogation system using intensive digital signal processing,"['Wang, Yujuan', 'Negri, Lucas H.', 'kalinowski, hypolito jose', 'Mattos, Daniel S.', 'Negri, Gabriel H.', 'paterno, aleksander sade']",9
68a8e3a00b604400775ef1ba,2014,13,2,A comparative analysis of cylindrical CFS-PML ABC for finite volume simulations in the frequency domain,"['Lima, Ana Paula M.', 'novo, marcela silva']",0
68a8e3a20b604400775ef1bb,2014,13,2,An efficient indoor ray-tracing propagation model with a quasi-3D approach,"['Grubisic, Stevan', 'Carpes Junior, Walter Pereira']",13
68a8e3a40b604400775ef1bc,2014,13,2,Design of a novel dual: band planar inverted F - antenna for mobile radio applications,"['Chattoraj, Neela', 'Qurratulain,', 'Saxena, Janhavi', 'Agarwal, Samarth', 'Singh, Vinyas K.']",10
68a8e3a50b604400775ef1bd,2014,13,2,A new microstrip diplexer using open-loop resonators,"['Chinig, Abdessamed', 'Zbitou, Jamal', 'Errkik, Ahmed', 'Elabdellaoui, Larbi', 'Tajmouati, Abdelaziz', 'Tribak, Abdelwahed', 'Latrach, Mohamed']",11
68a8e3a70b604400775ef1be,2014,13,2,Experimental-based subsystem models for simulation of heterogeneous optical networks,"['Magalhães, Eduardo', 'Garrich, Miquel', 'Moura, Uiara', 'Nascimento, Lara', 'Oliveira, Juliano', 'Bordonalli, Aldário']",2
68a8e3a90b604400775ef1bf,2014,13,2,Analysis of electronic structure of boron nitride nanotubes with different positions of intrinsic impurities,"['Gomes, Fernando', 'Dmitriev, Victor', 'Nascimento, Clerisson']",2
68a8e3ab0b604400775ef1c0,2014,13,2,Finite element analysis of hybrid excitation axial flux machine for electric cars,"['Pelizari, Ademir', 'Chabu, I.E']",3
68a8e3ad0b604400775ef1c1,2014,13,2,Study on radial suspension forces of bearingless permanent magnet slice motor based on accurate inductance model,"['Zhu, Huangqiu', 'Zhu, Suming']",2
68a8e3ae0b604400775ef1c2,2014,13,2,Modified rain attenuation prediction method considering the effect of wind direction,"['Mello, L. da Silva', 'Pontes, Marlene S.', 'Fagundes, Igor', 'Almeida, Marta P. C.', 'Andrade, Fernando J. A.']",12
68a8e3d6b925f4c21fdd1513,2013,12,1,Comparison between OFDM and STDCC mobile channel sounders at 3.5 GHz,"['Silva, Rogério M. L.', 'Siqueira, Gláucio Lima', 'silva, leonardo henrique gonsioroski furtado da', 'Ron, Carlos Rodriguez Vinicio']",15
68a8e3d7b925f4c21fdd1514,2013,12,1,Microstrip feed spanner shape monopole antennas for ultra wide band applications,"['Mandal, Tapan', 'Das, Santanu']",26
68a8e3d9b925f4c21fdd1515,2013,12,1,Conception of bi-band rectangular microstrip array antenna,"['Safa, Zaakri', 'Lahbib, Zenkouar', 'Seddik, Bri']",12
68a8e3dbb925f4c21fdd1516,2013,12,1,An analysis on electric and magnetic behaviour on an induction planar actuator,"['Baggio Filho, Nolvi Francisco', 'Flores Filho, Aly Ferreira']",5
68a8e3ddb925f4c21fdd1517,2013,12,1,Coplanar waveguide-fed ultra-wideband planar antenna with WLAN-band rejection,"['subbarao, akkala', 'Raghavan, Srividya']",16
68a8e3deb925f4c21fdd1518,2013,12,1,SFN channel measurements in Brazil,"['Guerra, Maurício V.', 'Rodriguez R., Carlos V.', 'mello, luiz alencar reis da silva']",3
68a8e3e0b925f4c21fdd1519,2013,12,1,Design of four-wave mixing frequency-shift-free amplitude regenerators,"['fagotto, eric a. m.', 'Miranda, U. R. C. de', 'Tobar, Carlos M. T.']",4
68a8e3e2b925f4c21fdd151a,2013,12,1,New strategies for planning and performance evaluation of wireless networks: case studies based on the cross-layer approach,"['Araújo, Jasmine', 'Rodrigues, Josiane', 'Fraiha, Simone', 'Gomes, Hermínio', 'costa, joão c. w. a.', 'Cavalcante, Gervásio', 'Francês, Carlos']",3
68a8e3e3b925f4c21fdd151b,2013,12,1,Design of highly birefringent holey fibers with near-zero ultra-flattened chromatic dispersion and ultralow confinement loss,"['Habib, M. Samiul', 'Habib, M. Selim', 'Razzak, S. M. A.', 'Khan, M. A. Goffar', 'namihira, yoshinori', 'hossain, anwar m. a.']",8
68a8e3e5b925f4c21fdd151c,2013,12,1,"A simple transformation of improved WLAN band pass to low pass filter using defected ground structure (DGS), defected microstrip structure (DMS) and multilayer-technique","['boutejdar, ahmed', 'omar, abbas', 'al sharkawy, mohamed', 'Darwish, A.']",9
68a8e3e7b925f4c21fdd151d,2013,12,1,An improved zeroth order resonator using left handed metamaterial,"['Upadhyay, Dileep Kumar', 'Pal, Srikanta']",3
68a8e3e9b925f4c21fdd151e,2013,12,1,Estimating the location of maximum exposure to electromagnetic fields associated with a radiocommunication station,"['Linhares, Agostinho', 'Terada, Marco Antonio Brasil', 'Soares, Antonio José Martins']",25
68a8e3ebb925f4c21fdd151f,2013,12,1,On the design of nano-arm fractal antenna for UWB wireless applications,"['Kumar, Raj', 'Gaikwad, Sheetal']",38
68a8e3ecb925f4c21fdd1520,2013,12,1,A passive-matched 22 GHz 2.6-dB-NF CMOS front-end with a 70-800 ps delay block,"['Roy, Apratim']",0
68a8e3eeb925f4c21fdd1521,2013,12,1,Extension of the Misme and Fimbel model for the estimation of the cumulative distribution function of the differential rain attenuation between two converging terrestrial links,"['Grynszpan, Henrique', 'Costa, Emanoel']",0
68a8e3f0b925f4c21fdd1522,2013,12,1,Design of multiple function antenna array using radial basis function neural network,"['Reddy, B Rama Sanjeeva', 'Vakula, D', 'Sarma, N.V.S.N']",10
68a8e3f1b925f4c21fdd1523,2013,12,1,Analytical study of substrate parasitic effects in common-base and common-emitter SiGe BHT amplifiers,"['Murty, Neti V L Narasimha', 'Rao, M. Hemalata']",1
68a8e3f3b925f4c21fdd1524,2013,12,1,Spectrally-efficient 17.6-Tb/s DWDM optical transmission system over 678 km with pre-filtering analysis,"['carvalho, luis h. h.', 'silva, edson p.', 'silva, rosnaldo', 'Perin, J. P. K', 'oliveira, julio c. r. f.', 'Silva, M. L.', 'Cardoso, P. P. G.', 'paradisi, alberto']",3
68a8e424e091a106db432b8f,2012,11,1,Unified method for the prediction of rain attenuation in satellite and terrestrial links,"['Mello, L. da Silva', 'Pontes, Marlene S.']",76
68a8e426e091a106db432b90,2012,11,1,Upgrading and extending PON by using in-band WDM overlay,"['Penze, Rivael Strobel', 'Rosolem, Joao Batista', 'Baldini Filho, Renato']",4
68a8e428e091a106db432b91,2012,11,1,Performance evaluation of PCRR based add drop filter with different rod shapes,"['robinson, savarimuthu', 'nakkeeran, rangaswamy']",18
68a8e42ae091a106db432b92,2012,11,1,Increasing energy efficiency in OCDMA network via distributed power control,"['Durand, Fábio R.', 'Angélico, Bruno A.', 'Abrão, Taufik']",5
68a8e42be091a106db432b93,2012,11,1,Detection and analysis of rotor faults in induction motors by the measurement of the stray magnetic flux,"['Rigoni, Mauricio', 'Sadowski, Nelson', 'Batistela, Nelson J.', 'Bastos, João Pedro A.', 'nau, sebastião l.', 'kost, arnulf']",35
68a8e42de091a106db432b94,2012,11,1,Spectral domain analysis of double screen frequency selective surfaces,"['Campos, Antonio Luiz Pereira de Siqueira', 'Silva, Tércio de Lima']",5
68a8e42fe091a106db432b95,2012,11,1,Planar multilayer structure analysis: an educational approach,"['Ferreira, D.B.', 'Tinoco Salazar, A.F.', 'Bianchi, Ildefonso', 'Lacava, José C.da S.']",0
68a8e431e091a106db432b96,2012,11,1,On the design of tree-type ultra wideband fractal Antenna for DS-CDMA system,"['Kumar, Raj', 'Chaubey, Prem Narayan']",32
68a8e432e091a106db432b97,2012,11,1,Modeling of electromagnetic waves propagation in four-level two-electron atomic systems governed by Pauli Exclusion Principle using the TLM method,"['el faylali, hanan', 'iben yaich, mohamed', 'khalladi, mohsine', 'Rafaoui, A.']",2
68a8e434e091a106db432b98,2012,11,1,ANN model of RF MEMS Lateral SPDT switches for millimeter wave applications,"['Suganthi, S.', 'murugesan, kasthuri', 'Raghavan, Srividya']",20
68a8e436e091a106db432b99,2012,11,1,A dual tuned Complementary Structure Frequency Selective surface for WLAN applications,"['Ray, Arup', 'Kahar, Manisha', 'Biswas, Sushanta', 'Sarkar, Debasree', 'Sarkar, Partha Pratim']",23
68a8e437e091a106db432b9a,2012,11,1,Analysis of microstrip antennas on carbon fiber composite material,"['Assis, Rodrigo R. de', 'Bianchi, Ildefonso']",30
68a8e439e091a106db432b9b,2012,11,1,Studying the effect of Building Block Shape on Sierpinski tetrahedron fractal antenna behavior using FDTD-equivalent electric circuits,"['jabbar, ahmed n.']",4
68a8e43be091a106db432b9c,2012,11,1,Experimental analysis of all-optical 4-ASK signal generation through parametric amplification,"['marconi, jorge d.', 'abbade, marcelo l. f.', 'Costa, A. L. A.', 'moschim, edson', 'Fragnito, Hugo L.']",0
68a8e43de091a106db432b9d,2012,11,1,Analysis and design of L-strip proximity coupled circular microstrip antenna,"['Pandey, Ganga Prasad', 'Kanaujia, Binod Kumar', 'Gupta, Surendra. K.', 'gautam, anil k.']",1
68a8e43ee091a106db432b9e,2012,11,1,Optimal design of double folded stub microstrip filter by neural network modelling and particle swarm optimization,"['Banookh, Amir', 'Barakati, S. Masoud']",9
68a8e440e091a106db432b9f,2012,11,1,Scattering analysis of planar electric and magnetic dipoles in multilayered chiral structures,"['Rabelo, N. R.', 'Lacava, José C.da S.', 'Fernandes, D.', 'Sant'Anna, S. J. S.']",2
68a8e44bd81e2a32aceabc30,2012,11,2,On the design of UWB circular fractal antenna with notched-band characteristics using W-shape slot,"['Kumar, Raj', 'Chaubey, Prem Narayan', 'srikant, itapu']",15
68a8e44dd81e2a32aceabc31,2012,11,2,Design and analysis of metallic photonic band gap cavity for a Gyrotron,"['Ashutosh,', 'Jain, P. K.']",5
68a8e44ed81e2a32aceabc32,2012,11,2,Performance analysis of peak tracking techniques for fiber Bragg grating interrogation systems,"['Tosi, Daniele', 'Olivero, Massimo', 'Perrone, Guido']",27
68a8e450d81e2a32aceabc33,2012,11,2,Microwave switchable frequency selective surface with high quality factor resonance and low polarization sensitivity,"['Dmitriev, Victor', 'Kawakatsu, Marcelo N.']",1
68a8e452d81e2a32aceabc34,2012,11,2,Green-Markov models - new optimization strategies: a case study for user allocation in co-channel macro/femto networks,"['cardoso, diego lisboa', 'Santana, Adamo L. de', 'Silva, Marcelino S. da', 'Francês, Carlos R. L.', 'Costa, João C. W. A.', 'Carvalho, Solon V. de', 'vijaykumar, nadamudi']",5
68a8e453d81e2a32aceabc35,2012,11,2,A microwave method for complex permittivity extraction of thin materials,"['Jebbor, Nawfal', 'Bri, Seddik']",16
68a8e45bd81e2a32aceabc36,2012,11,2,Statistical modeling of rain attenuation in tropical terrestrial links,"['Andrade, Fernando J. A.', 'mello, luiz alencar reis da silva', 'Pontes, Marlene S.', 'Rodrigues, Marcio E. C.']",11
68a8e45dd81e2a32aceabc37,2012,11,2,Testing strategies to evaluate non-oriented electrical steels losses,"['Schlegel, J. P.', 'Batistela, Nelson J.', 'Sadowski, Nelson', 'Kuo-Peng, Patrick', 'Bastos, João Pedro A.', 'Rigoni, Mauricio', 'Espíndola, A. A. de', 'Dokonal, L.V.']",15
68a8e4716f0e60ee1fe234d3,2011,10,1,Study of backfire antennas,"['kirov, georgi s.', 'hristov, hristo d.']",10
68a8e4736f0e60ee1fe234d4,2011,10,1,Study on effect of rectangular DMS and DGS on 4 and 8 elements rectangular microstrip linear array antenna,"['MallikaRio de Janeiroun, S L', 'Hadalgi, P M', 'Hunagund, P V']",12
68a8e4756f0e60ee1fe234d5,2011,10,1,Automated photosensitivity enhancement in optical fiber tapers,"['Paterno, Aleksander Sade', 'Oliveira, Valmir de', 'kalinowski, hypolito jose']",0
68a8e4766f0e60ee1fe234d6,2011,10,1,Polarization maintaining highly birefringent small mode area photonic crystal fiber at telecommunication window,"['Mishra, S.S.', 'Singh, Vinod Kumar']",15
68a8e4786f0e60ee1fe234d7,2011,10,1,A load effect evaluation of a transmission line exciting chamber,"['Santos Jr., Mario. A.', 'Voyer, Damien', 'Perrussel, Ronan', 'Weinzierl, Djonny', 'sartori, carlos antonio franca', 'Krähenbühl, Laurent', 'Vollaire, Christian', 'Cardoso, José R.']",0
68a8e47a6f0e60ee1fe234d8,2011,10,1,A compact wide slot antenna with dual band-notch characteristic for ultra wideband applications,"['Liu, Cheng-yuan', 'Jiang, Tao', 'Li, Ying-song']",27
68a8e47c6f0e60ee1fe234d9,2011,10,1,,[],0
68a8e47e6f0e60ee1fe234da,2011,10,1,Numerical treatment of rounded and sharp corners in the modeling of 2D electrostatic fields,"['krähenbühl, laurent', 'buret, françois', 'perrussel, ronan', 'voyer, damien', 'dular, patrick', 'péron, victor', 'poignard, clair']",30
68a8e4806f0e60ee1fe234db,2011,10,1,Theoretical and experimental performance evaluation methods for DD-OFDM systems with optical amplification,"['Cartaxo, Adolfo V. T.', 'Alves, Tiago M. F.']",11
68a8e4826f0e60ee1fe234dc,2011,10,1,Dynamic modeling of transverse flux permanent magnet generator for wind turbines,"['Salles, Maurício B. C.', 'Cardoso, José R.', 'Hameyer, Kay']",19
68a8e4836f0e60ee1fe234dd,2011,10,1,Comparison between known propagation models using least squares tuning algorithm on 5.8 GHz in Amazon region cities,"['Castro, Bruno S. L.', 'Pinheiro, Márcio R.', 'Cavalcante, Gervásio P. S.', 'Gomes, Igor R.', 'Carneiro, Oziel de O.']",23
68a8e4866f0e60ee1fe234de,2011,10,1,Hg0.8Re0.2Ba2Ca2Cu 3O8.8 thick film produced by Laser Ablation,"['orlando, marcos t. d.', 'rodrigues, valdi a.', 'Dias, S. P.', 'fardin, jussara f.', 'simonetti, domingos s. l.', 'belich, humberto', 'carvalho, césar c.', 'Silva Neto, J. L. da', 'yugue, eduardo s.', 'werneck, marcelo m.']",3
68a8e4876f0e60ee1fe234df,2011,10,1,Channel characteristics in tunnels: FDTD simulations and measurement,"['Ramirez, L.A.R.', 'Hasselmann, F.J.V.', 'Zhang, Y.P.']",21
68a8e4896f0e60ee1fe234e0,2011,10,1,Terrestrial rain attenuation time series synthesizers for tropical regions,"['Andrade, Fernando J. A.', 'rodrigues, marcio e. c.', 'Silva Mello, Luiz A. R. da']",7
68a8e48a6f0e60ee1fe234e1,2011,10,1,Transmission of a 20 Gb/s NRZ OOK signal throughout a 390 km fiber link and a cascade of 11 x 50 GHz filters and 9 x EDFAs,"['Pataca, Daniel M.', 'Oliveira, Julio C. R. F.', 'Juriollo, Antonio A.', 'Herbster, Adolfo Fernandes', 'Rocha, Mônica de Lacerda']",7
68a8e48c6f0e60ee1fe234e2,2011,10,1,Analysis of signal processing techniques for optical 112 Gb/s DP-QPSK receivers with experimental data,"['Portela, Thiago F.', 'Souto, Diego V.', 'Rozental, Valery N.', 'Ferreira, Hugo B.', 'Mello, Darli A. A.', 'Griesser, Helmut']",18
68a8e48e6f0e60ee1fe234e3,2011,10,1,FBG optimization using spline encoded evolution strategy,"['Sousa, M. J. de', 'costa, joão c. w. a.', 'Souza, R. M. de', 'Pantoja, R. V. M. P.']",5
68a8e48f6f0e60ee1fe234e4,2011,10,1,Statistical modeling of manufacturing uncertainties for microstrip filters,"['Ortega P., Abraham E.', 'Menezes, Leonardo R.A.X. de', 'Abdalla Jr., Humberto']",3
68a8e4916f0e60ee1fe234e5,2011,10,1,Control strategies applied for reducing the vibration and torque ripple of a special Switched Reluctance Motor,"['Correa, D. A. P.', 'Silva, W. M. da', 'nabeta, silvio ikuyo', 'chabu, i.e.']",4
68a8e4936f0e60ee1fe234e6,2011,10,1,Characterization of bone Tissue by microwaves using wavelets and KNN,"['Barros, Jannayna Domingues', 'Oliveira Júnior, José Josemar de', 'Silva, Sandro Gonçalves da', 'Farias, Robson Fernandes de']",7
68a8e4946f0e60ee1fe234e7,2011,10,1,Analysis of modified bowtie nanoantennas in the excitation and emission regimes,"['Costa, Karlo Q. da', 'Dmitriev, Victor']",14
68a8e4966f0e60ee1fe234e8,2011,10,1,Analysis of magnetic force production in slider actuators combining analytical and finite element methods,"['Nogueira, Antônio Flavio Licarião']",9
68a8e4976f0e60ee1fe234e9,2011,10,1,Applicability of low macrobending loss hollow-core PCF to FTTH applications,"['lona, daniel g.', 'Hernández-Figueroa, Hugo E.', 'Sodré Junior, Arismar Cerqueira', 'Stefanini, G.', 'Fragnito, Hugo L.']",5
68a8e4996f0e60ee1fe234ea,2011,10,1,Optical fibres coating aging induced by the maritime environment,"['Domingues, Fernando', 'André, Paulo', 'Granada, M.']",5
68a8e49b6f0e60ee1fe234eb,2011,10,1,New method for optimum design of pyramidal horn antennas,"['Pereira, Leandro de Paula Santos', 'Terada, Marco Antonio Brasil']",10
68a8e49c6f0e60ee1fe234ec,2011,10,1,Anisotropic-dielectric-loaded corrugated guide,"['Senhorini, K.C.C.O.', 'Descardeci, J.R.', 'Bergmann, J.R.']",1
68a8e49e6f0e60ee1fe234ed,2011,10,1,Uncooled detectors of continuum terahertz radiation,"['Kaufmann, P.', 'marcon, rogério', 'Kudaka, A.S.', 'cassiano, marta m.', 'Fernandes, L.O.T.', 'Marun, A.', 'pereyra, luciana', 'godoy, rodolfo', 'bortolucci, emilio', 'Zakia, M. Beny', 'Diniz, J.A.', 'Silva, A.M. Pereira Alves da', 'Timofeevsky, A.V.', 'Nikolaev, V.A.']",8
68a8e4c51596fb930038ecb7,2011,10,2,An improvement of defected ground structure lowpass/bandpass filters using H-slot resonators and coupling matrix method,"['Boutejdar, Ahmed', 'Omar, Abbas', 'Burte, Edmund P.', 'Mikuta, Reinhard']",31
68a8e4c71596fb930038ecb8,2011,10,2,,"['Araújo, Josivaldo de S.', 'Oliveira, Rodrigo M. S. de', 'S. Sobrinho, Carlos Leonidas da S.']",0
68a8e4c91596fb930038ecb9,2011,10,2,Design of distributed optical-fiber raman amplifiers using multi-objective particle swarm optimization,"['Bastos-Filho, Carmelo J. A.', 'Figueiredo, Elliackin M. N.', 'Martins-Filho, Joaquim F.', 'Chaves, Daniel A. R.', 'segatto, marcelo e. v.', 'cani, shirley', 'Pontes, Maria José']",15
68a8e4ca1596fb930038ecba,2011,10,2,,"['Holik, Sonia M.', 'Drysdale, Timothy D.']",0
68a8e4cc1596fb930038ecbb,2011,10,2,Comparative study of fundamental properties of honey comb photonic crystal fiber at 1.55µm wavelength,"['Mishra, S.S.', 'Singh, Vinod Kumar']",17
68a8e4ce1596fb930038ecbc,2011,10,2,An FET-based microwave active circuit with dual-band negative group delay,"['Ravelo, Blaise', 'De Blasi, Serge']",27
68a8e4cf1596fb930038ecbd,2011,10,2,Heuristic solutions related to challenges of optical burst switching paradigm,"['Garg, Amit Kumar']",1
68a8e4d11596fb930038ecbe,2011,10,2,A new multilevel smoothing method for wavelet-based algebraic multigrid poisson problem solver,"['Pereira, Fabio Henrique', 'Prado, Kleber Rogério Moreira', 'Nabeta, Silvio Ikuyo']",1
68a8e4d31596fb930038ecbf,2011,10,2,An automatic methodology for obtaining optimum shape factors for the radial point interpolation method,"['Machado, Péricles L.', 'oliveira, rodrigo m. s. de', 'Souza, Washington C.B.', 'Araújo, Ramon C. F.', 'Tostes, Maria E.L.', 'Gonçalves, Cláudio']",16
68a8e540bedc64ee3cd9fd60,2010,9,2,Flexible tunable spectrum sliced microwave photonic filter using parallel Fabry-Pérot filters and Fiber Bragg Grating,"['Jeyachitra, R.K.', 'Sukanesh, R.']",7
68a8e542bedc64ee3cd9fd61,2010,9,2,An efficient two-level preconditioner based on lifting for FEM-BEM equations,"['Pereira, Fabio Henrique', 'Afonso, Marcio Matias', 'Vasconcelos, João Antônio de', 'Nabeta, Silvio Ikuyo']",4
68a8e543bedc64ee3cd9fd62,2010,9,2,Wideband dual-layer patch antenna fed by a modified L-strip,"['Wang, Zhongbao', 'Fang, Shaojun', 'Fu, Shiqiang']",25
68a8e545bedc64ee3cd9fd63,2010,9,2,Gain profile optimization for Raman+EDFA hybrid amplifiers with recycled pumps for WDM systems,"['Martini, Márcia M. Jardim', 'Castellani, Carlos Eduardo S.', 'Pontes, Maria José', 'Ribeiro, Moisés R. N.', 'Kalinowski, Hypolito José']",19
